1	8.90942681936902e-06
10	6.04174179753252e-06
100	1.03635824867047e-05
101	1.03635824867047e-05
102	1.03635824867047e-05
103	1.03635824867047e-05
104	1.03635824867047e-05
10440	1.36329287589318e-05
105	1.03635824867047e-05
106	1.03635824867047e-05
107	1.03635824867047e-05
108	1.03635824867047e-05
10800	2.72658575178635e-05
109	1.03635824867047e-05
11	6.04174179753252e-06
110	1.03635824867047e-05
111	1.03635824867047e-05
112	8.45113751557939e-06
113	8.45113751557939e-06
114	1.03635824867047e-05
115	1.03635824867047e-05
116	1.03635824867047e-05
117	1.03635824867047e-05
118	1.03635824867047e-05
119	1.03635824867047e-05
12	5.18179124335237e-06
120	1.03635824867047e-05
121	1.03635824867047e-05
122	1.03635824867047e-05
123	1.03635824867047e-05
124	1.03635824867047e-05
125	1.03635824867047e-05
126	1.03635824867047e-05
127	1.03635824867047e-05
128	1.03635824867047e-05
129	1.03635824867047e-05
13	1.2083483595065e-05
130	1.03635824867047e-05
13000	1.36329287589318e-05
131	1.03635824867047e-05
132	1.03635824867047e-05
133	1.03635824867047e-05
134	1.03635824867047e-05
135	1.03635824867047e-05
14	6.04174179753252e-06
144000	1.36329287589318e-05
1492	8.45113751557939e-06
15	6.04174179753252e-06
150000	1.36329287589318e-05
15th	2.72658575178635e-05
16	6.04174179753252e-06
1652	1.03635824867047e-05
1668	1.36329287589318e-05
1671	2.72658575178635e-05
1690	1.36329287589318e-05
1695	1.36329287589318e-05
16th	1.03635824867047e-05
17	5.18179124335237e-06
1726	1.03635824867047e-05
1729	1.03635824867047e-05
1750	1.03635824867047e-05
1772	1.36329287589318e-05
1775	2.72658575178635e-05
1776	1.36329287589318e-05
1778	2.72658575178635e-05
1779	1.36329287589318e-05
1788	1.36329287589318e-05
1791	1.03635824867047e-05
1793	1.36329287589318e-05
18	6.04174179753252e-06
180	2.07271649734095e-05
1807	2.72658575178635e-05
1819	1.03635824867047e-05
1820	2.07271649734095e-05
1821	1.03635824867047e-05
1825	2.07271649734095e-05
1828	1.69022750311588e-05
1833	1.03635824867047e-05
1836	2.07271649734095e-05
1839	3.10907474601141e-05
1840	1.03635824867047e-05
1842	1.03635824867047e-05
1846	1.03635824867047e-05
1850	1.03635824867047e-05
1851	4.08987862767952e-05
19	5.18179124335237e-06
1st	1.69022750311588e-05
2	4.45471340968451e-06
20	6.04174179753252e-06
2000	1.03635824867047e-05
20000	1.36329287589318e-05
20000000	1.36329287589318e-05
200th	1.36329287589318e-05
21	5.18179124335237e-06
21st	1.36329287589318e-05
22	6.04174179753252e-06
23	6.04174179753252e-06
24	6.04174179753252e-06
25	7.09423621447767e-06
25000	1.36329287589318e-05
26	6.04174179753252e-06
27	7.09423621447767e-06
275th	5.4531715035727e-05
28	7.09423621447767e-06
2800	1.36329287589318e-05
29	7.09423621447767e-06
2nd	1.03635824867047e-05
3	1.7818853638738e-05
30	1.41884724289553e-05
31	7.09423621447767e-06
31st	1.36329287589318e-05
32	7.09423621447767e-06
33	7.09423621447767e-06
34	7.09423621447767e-06
35	7.09423621447767e-06
36	7.09423621447767e-06
37	7.09423621447767e-06
38	7.09423621447767e-06
39	7.09423621447767e-06
3d	2.72658575178635e-05
4	5.18179124335237e-06
40	1.69022750311588e-05
4000	1.03635824867047e-05
400000	1.36329287589318e-05
4000000	1.36329287589318e-05
41	7.09423621447767e-06
42	7.09423621447767e-06
43	7.09423621447767e-06
44	7.09423621447767e-06
45	6.04174179753252e-06
45he	1.36329287589318e-05
46	7.09423621447767e-06
47	7.09423621447767e-06
48	7.09423621447767e-06
49	7.09423621447767e-06
4th	1.03635824867047e-05
5	6.04174179753252e-06
50	7.09423621447767e-06
500	2.72658575178635e-05
51	8.45113751557939e-06
52	8.45113751557939e-06
53	1.03635824867047e-05
